id,cluster,center_distance
464692,3,0.8413381
100450,5,0.9324771
423528,1,0.92367023
359609,2,1.014386
507544,2,0.89747465
339696,2,0.7960087
96064,4,0.9695993
249752,2,0.9711945
161592,4,1.0219332
210766,2,0.94339794
317598,5,0.9395006
106333,1,0.8164163
234120,4,0.97772026
162664,4,0.9717657
156896,2,0.94405746
298927,5,0.644937
83268,5,0.64983445
90767,4,0.9586525
351678,4,0.9828881
298433,4,0.9480114
408575,1,0.8911474
66520,4,0.970845
377398,4,0.9588432
35788,4,0.9341909
100886,4,0.98126704
89121,2,0.8345073
42800,4,0.9572826
131875,5,0.7324557
313432,2,0.89284086
308592,5,0.82841563
193053,4,0.92942697
31683,2,0.9743579
308525,4,0.97072035
311959,4,0.93749994
324047,4,0.94718003
455416,5,0.6425957
57301,2,0.9003167
276427,4,0.9908981
107690,4,0.9361246
354495,4,0.9727883
313237,4,0.939737
258846,3,0.89293975
125378,4,0.9302639
158946,1,0.9037149
394191,4,0.97980875
406581,1,0.88195056
509998,4,0.96027356
377090,5,0.9309144
37684,4,0.9906848
134719,4,0.9894982
335058,4,0.97881925
108708,5,0.94583374
376726,2,0.8992775
143771,4,0.97460103
65833,2,0.8790967
531161,5,0.9188616
18766,0,0.8783954
448832,2,0.9336003
528364,4,0.9725441
269156,4,1.0002872
373334,3,0.65954864
323810,2,0.9629301
125744,2,0.8627256
292516,2,0.8231765
406595,2,0.8758427
111880,3,0.9208685
137187,2,1.0059029
205648,2,0.77452743
79592,4,0.9801273
197894,4,0.96791476
311313,3,0.8989088
193558,5,0.91281146
100066,5,0.8522484
317309,4,0.977805
206585,2,0.88447714
283936,4,0.93202925
110866,3,0.8820385
273143,4,0.91700006
335472,3,0.8226509
228820,2,0.9099881
26649,2,0.93107575
115420,4,0.99700946
157534,4,0.9572666
155496,1,0.7062348
221791,4,0.9398247
71698,3,0.8616047
353212,1,0.893479
111257,1,0.9253744
82136,3,0.8590104
28670,3,0.8754178
72065,4,0.98181444
20901,4,0.95090497
76490,4,0.99750066
222458,2,0.8904779
59050,2,0.90665007
281251,4,0.91005623
103009,4,0.9312541
234531,5,0.8331565
303140,1,0.8754063
290371,5,0.65188384
313066,4,0.9225542
100633,2,0.92302
23210,3,0.91333723
128046,4,0.94321793
145473,4,0.9384593
3441,4,0.9770655
22442,4,0.94958013
141164,4,1.0022265
329881,4,0.95641726
266704,0,0.69738907
9518,4,1.015211
474672,4,0.98572445
154224,4,0.9956762
446919,4,0.96230865
138288,1,0.8335656
225703,4,0.9760142
413288,5,0.94074583
229453,5,0.89446414
48968,1,0.8680178
133684,4,0.96942455
406737,1,0.94278306
127924,4,0.9630943
375184,4,1.0216292
145831,4,0.93405944
157835,4,0.95470846
64631,2,0.8409192
333395,2,0.8695885
66800,5,0.89325595
99798,2,0.978044
412506,2,0.88061666
301661,4,0.97502726
121081,4,0.9647521
276601,4,0.94938266
280969,2,0.90371674
168679,5,0.86315066
9064,4,0.93456095
280875,2,0.89698184
47506,2,0.84636164
256831,5,0.88014424
317196,4,0.93073606
367633,4,0.94872665
67686,4,0.9514667
104588,4,0.92609537
12897,3,0.87892944
75650,2,0.9328239
345057,3,0.8972088
238258,4,0.9642854
308917,1,0.897233
84233,4,0.97508454
400025,4,0.9376659
259584,4,0.95544636
116772,4,0.9888392
513291,4,0.93122286
481786,4,0.9551153
372771,4,0.9273054
15541,4,0.9497056
205712,0,0.90663874
277021,2,0.92272776
409187,4,0.9604075
83571,1,0.89273036
428655,4,1.0230372
198875,4,1.0017648
329873,4,0.9941061
278812,2,1.0230036
76268,4,0.9618926
220922,2,0.9913418
301835,2,0.84495515
211702,4,0.9873531
27995,4,0.9846621
459827,4,0.95416987
402905,4,0.9312162
35618,2,0.9692608
159380,2,0.98685676
77729,2,0.9694896
35280,2,0.91364
274607,2,0.9436445
506106,4,0.9641848
223396,2,0.9347751
34607,2,0.7861288
38905,0,1.0031052
244292,2,0.9315094
107997,1,0.8446849
112742,4,0.91204345
121760,4,1.001216
130793,4,1.0261705
127341,1,0.83694273
458144,1,0.92762816
295517,2,0.91667336
474044,4,0.95555955
404871,0,0.4953138
365962,1,0.94448626
181425,4,0.9205801
483632,4,0.94416785
57206,1,0.91891974
420191,4,0.96818185
272437,4,0.946808
35818,4,0.98130554
117758,4,0.9502225
301946,5,0.8960298
208746,2,0.79430115
332276,5,0.960228
397345,4,0.9257982
241276,4,0.96877635
254941,2,0.96993804
280399,4,0.9600364
265338,4,0.9875435
148114,4,1.0225524
111306,2,0.98515874
34243,2,0.9876103
207445,2,0.80498993
436673,4,0.97686106
384194,1,0.9096211
36320,5,0.73504823
200060,5,0.868543
192212,1,0.887879
154149,1,0.8605283
84362,4,0.95518047
208407,5,0.8778947
183081,5,0.89346474
62088,1,0.9082532
189437,5,0.77252406
321420,0,0.5470151
406071,2,0.92929655
214981,4,0.9395579
340404,4,0.9773994
202178,5,0.9352357
88125,4,0.9415968
400885,2,0.8078656
153800,2,0.94905853
478746,5,0.88063854
368254,4,0.97632724
314774,5,0.91801006
115687,4,0.9901814
380561,2,0.9048245
88085,5,0.92330885
459273,0,0.98527503
128152,4,1.0029831
125897,4,0.9360835
30212,0,0.67331
176415,0,0.6010024
431802,4,1.0086781
369773,4,0.92201364
10889,2,0.9668451
351041,4,0.95184773
170981,0,0.79771984
349570,4,0.9801707
16120,4,0.9624679
147274,4,0.99149275
407396,4,0.97754246
282419,4,0.9924466
155273,4,1.0132736
57009,4,0.9917335
358867,4,0.9554849
338753,4,0.9540005
192615,4,0.94106066
70785,2,0.9060257
365787,4,0.99398565
3900,4,0.995352
308638,4,0.9955193
15646,2,0.927641
95158,4,0.9937622
64306,4,1.0330628
331819,4,0.926999
323262,4,1.0055112
149252,4,0.9816766
260787,2,0.77208143
141847,4,0.96557987
29141,2,0.9865921
174127,1,0.8697214
72940,4,0.96885556
212084,4,1.0081431
56973,2,0.99182004
444749,4,0.9588571
537485,2,1.0173877
352071,4,0.98666185
374383,4,0.9749097
382633,4,0.9643253
266439,4,0.9530728
33849,2,0.8876355
345543,4,1.0272671
353260,2,0.9906768
78354,2,0.9333351
143407,2,0.99813277
15216,4,0.9942523
172883,4,0.9665231
108084,4,0.9897812
35287,2,0.7525791
468767,4,0.96333647
120524,2,0.96076304
192039,2,0.8653293
26180,3,0.7671615
21613,2,0.9826985
21629,2,0.98361534
325571,5,0.8725694
258419,3,0.8448256
29820,2,1.0153083
163282,4,0.982391
116672,4,0.9905107
382834,2,0.84979606
351552,2,0.8667286
460882,2,0.87145084
432077,2,0.8990805
398060,5,0.8885748
179080,4,0.9584648
353280,2,0.9802338
216276,4,0.92933387
132467,4,1.0264393
11406,2,0.93804127
164970,4,1.025406
325013,5,0.64167225
15143,2,0.9823636
257084,4,0.94438314
11324,4,0.9210813
36636,0,0.8636933
158685,4,1.0168926
274746,4,0.9246904
506141,1,0.86577827
61474,1,0.7803494
232249,1,0.8478644
32403,1,0.848795
395196,2,0.89112633
31984,2,0.9164604
137241,5,0.81914955
21633,2,0.9734378
132263,2,0.87838566
263505,4,0.9641244
363030,1,0.8610414
124242,4,0.9884971
458685,5,0.93880695
458796,4,0.96808726
309594,4,0.93807316
93947,4,0.9725332
324683,2,0.91056466
11303,3,0.7464859
101898,2,1.0079664
201750,1,0.90303326
91839,2,1.0058029
355169,2,0.8700321
345089,2,0.9130149
14912,5,0.88728535
198836,2,0.9454504
375870,4,1.0116944
50854,5,0.91469854
96528,4,0.9504454
93881,2,0.94959563
297671,0,1.0038632
56189,2,0.80490685
262686,4,0.98642135
228000,1,0.8989347
98113,1,0.8616773
28641,4,0.9488911
268124,5,0.9337751
354012,4,0.93488824
65007,4,0.9433801
444611,2,0.9951435
388422,2,0.99933326
120383,4,0.96365476
119971,4,0.9163652
54093,4,0.9595194
487701,1,0.89482236
366114,3,0.85397875
282881,4,0.9943782
221085,2,0.9203346
209301,4,0.984327
22864,2,0.9855307
531144,4,0.96185094
486851,3,0.90467197
514206,4,0.94337237
385071,4,0.98595583
463737,1,0.96649814
325674,2,0.8688555
342249,4,0.99538916
166476,4,0.995332
458008,2,0.87600136
87105,4,0.9723847
325410,4,0.97065246
386826,4,0.99825937
407747,5,0.7996032
433598,4,1.0076419
424112,5,0.70500416
296452,4,1.0062019
334476,2,1.0023055
239958,4,0.94020116
265502,5,0.8789327
115528,2,1.0072523
136330,4,1.0262446
511017,4,0.9206069
378058,2,0.9354451
46479,5,0.9177607
481431,4,0.92348504
258282,4,0.947453
132171,3,0.797447
386882,1,0.7398118
293465,0,0.9563124
152978,5,0.9069595
321948,4,0.9766035
391085,4,0.9871857
443719,4,0.9683528
222166,4,0.9575759
151148,2,0.896494
111559,4,1.0083252
255840,0,0.5348636
284848,0,0.5539589
151131,4,0.97523487
155290,4,0.9868205
55364,4,0.9977611
397923,4,0.94847685
384989,5,0.8880631
158624,5,0.9038493
163148,4,1.0145187
358600,2,0.8216938
57801,4,0.9419236
376839,2,0.82569206
453600,2,0.8478962
174537,3,0.70028055
473574,1,0.84557897
42043,4,0.960105
290587,2,0.8847133
190918,2,0.8750347
100231,2,0.896584
357076,4,0.9193004
117512,4,0.96664816
301951,2,0.9224768
58045,3,0.880419
37575,2,0.90879637
216705,5,0.85646385
149367,2,0.9363226
13671,5,0.8901068
43500,2,0.8768215
32860,2,0.90063727
142067,2,0.9748362
307925,4,0.98129815
215370,4,0.9647654
247613,4,0.9641293
251443,4,0.98859614
30910,4,0.94236475
472184,5,0.8547877
476655,5,0.92064613
510124,4,0.95981777
312675,2,0.9922517
127995,0,0.6888081
117427,4,1.0167662
326328,4,0.97386545
250024,2,0.9478284
391589,4,0.94907737
230909,2,0.99420434
272641,2,1.0077755
400698,4,1.0208898
31639,4,0.90932053
51107,2,0.79198116
224274,5,0.9139635
306471,2,1.0022376
140171,4,0.9697683
12636,4,0.96560055
16320,4,0.9518651
179625,4,1.028454
285729,4,0.948952
45894,4,0.99862975
23568,0,0.98143303
11156,4,0.9609965
209459,4,0.9787941
209457,4,0.9737169
148735,4,0.95901394
248426,4,0.9657161
91370,4,0.96562475
158668,4,0.97968006
64784,4,0.9606846
114394,4,0.9360294
313613,5,0.89746124
54029,5,0.9228426
287401,4,0.9909032
26807,2,0.8764225
375862,1,0.8856641
102942,2,0.9512381
53066,4,0.97373646
9830,2,0.77757245
409587,4,0.95863616
138243,2,0.82681924
97773,0,0.7119102
326638,4,0.9306032
262796,4,0.9973357
241215,4,0.922734
257417,2,0.8893939
100590,3,0.9279835
288094,4,0.97807163
276547,4,0.98610055
535021,1,0.9319632
27893,4,0.96659756
334743,3,0.89577585
116111,4,1.0183167
162834,4,0.9422357
259250,4,0.943797
18927,4,0.9445112
136471,4,0.9511925
496614,4,0.9751137
122319,2,0.92074853
496,2,0.90888304
14087,2,0.9207476
226319,4,0.9811163
248108,4,0.95355195
37126,2,0.8348499
19817,0,0.89293766
85265,2,0.9304335
114761,4,0.9924924
82446,0,0.6317766
182029,2,0.99052316
10484,4,0.9922031
36590,4,1.0012935
130857,4,0.942397
151256,4,0.97246885
2923,2,0.784882
292749,0,0.54530144
31680,0,0.9499827
16412,4,0.93357426
317380,5,0.8690453
23613,5,0.88726515
263109,4,0.9787005
298507,4,0.92877686
251279,0,0.7034681
220801,4,0.95278966
487467,4,0.9820488
126401,4,0.9735435
499804,4,0.9731569
188541,5,0.9501219
180945,4,0.9597378
433334,2,0.9748913
14997,5,0.9123432
137026,4,0.92994905
97578,4,0.962229
330512,2,0.91182923
346321,4,0.9904696
38363,2,0.9559774
331269,4,0.9805638
136399,4,0.9346752
302224,4,0.99485177
122311,4,1.0011653
330356,2,0.893434
286468,0,0.91081136
239766,4,0.9587116
371917,1,0.9945485
374600,5,0.8236749
98973,1,0.8882678
107883,5,0.9179159
214711,4,0.96151894
387435,2,0.87465346
450975,1,0.8841941
286865,2,0.9218337
37692,2,0.8270763
123750,2,0.892703
360435,5,0.82369477
334789,5,0.9432894
76407,1,0.8448555
242740,5,0.88630015
102188,4,0.9884247
309674,0,0.8512065
195990,4,0.97982746
49504,0,0.8722495
309179,3,0.862116
412761,2,0.94183487
309288,5,0.887665
376691,0,0.6551297
354729,4,0.9331428
32438,2,0.9777289
164290,4,0.9346001
77976,2,0.94799095
226962,4,0.98312336
272216,5,0.8977232
174369,5,0.92075926
365478,3,0.8550484
301935,4,0.96044815
275000,2,1.0076417
421062,4,1.0217999
17480,2,0.80358523
468996,4,0.96516097
397172,2,0.9209942
385129,4,0.9989435
121331,4,0.93043905
204114,0,0.9709376
254489,0,0.9155282
117298,0,0.9182446
322512,5,0.89886564
296318,2,0.9314979
461488,5,0.91248286
411729,1,0.90253943
22987,4,0.95720816
145013,4,1.0116534
141042,4,0.93573165
116389,1,0.94155985
321494,0,0.64887667
130766,0,0.70344055
246663,3,0.6486327
354473,4,1.0143704
255948,4,0.99091303
496779,1,0.8523586
203655,3,0.8494295
34708,4,0.9323467
291957,0,0.65590096
376722,4,1.0210266
67108,2,0.9966915
243080,4,0.98894554
42196,4,0.9748966
384212,5,0.93353176
304363,0,0.70806444
166531,1,0.881035
323582,4,0.91729146
106797,4,0.96028745
408402,2,0.8504634
309910,0,0.552174
406190,0,0.8633642
140057,4,1.008124
327782,2,0.88333404
422484,0,0.89175075
377656,2,0.97616816
199142,4,0.9280682
146291,4,0.991284
113110,2,0.8800374
238431,5,0.93512493
50775,2,0.9847244
32499,2,0.77064663
395678,3,0.8455874
18985,4,0.97429097
54989,4,0.91210514
74357,2,0.7505105
387106,2,0.9089742
298089,1,0.9288374
259452,0,0.52997744
121788,1,0.8501823
304629,4,0.982141
261410,4,0.90339243
304216,4,0.9504007
461481,3,0.749589
38676,4,0.9299232
116305,3,0.8677297
243940,4,1.0050932
210974,4,0.9133157
92833,4,0.93316346
404323,2,1.0144817
110234,4,0.965422
254252,4,0.96442395
434502,4,0.9541571
272716,1,0.90617317
317681,4,1.0241688
315233,4,0.9305372
25259,4,1.0060222
223242,1,0.9147957
361446,4,0.96481615
43843,3,0.8951758
58869,4,0.9602785
30999,4,0.95043117
241907,4,0.93662053
501307,4,0.9747172
231245,4,0.93335044
331174,2,0.9469328
55425,5,0.91339356
432016,2,0.9541943
15514,0,0.61477464
102687,3,0.8421322
86616,2,0.8188664
204480,4,0.9799263
344050,4,1.00367
314417,1,0.8841672
158329,4,1.0204583
303666,3,0.85225
424409,4,0.9257662
105918,1,0.8686357
450047,2,0.86920244
429949,1,0.8651247
254176,4,0.91539824
15719,0,0.8190307
85476,0,0.95762926
109758,4,0.986424
48850,4,0.94975436
188325,4,0.9678734
161088,4,0.9845478
393717,4,0.9051074
54932,5,0.88409406
43274,3,0.63656175
385912,4,0.96988666
376731,4,0.93867457
153419,4,0.977143
205199,4,1.004483
394202,2,0.9377412
440717,1,0.8513444
407621,4,0.95564646
162376,0,0.70677054
291960,4,0.92992085
283556,0,0.96083343
298752,2,0.8860109
485911,0,0.9697386
59384,0,0.7904547
215081,2,0.79891115
92405,4,1.0181336
454927,4,0.9264428
467042,4,0.9938891
46,4,0.9910121
504956,0,0.8801372
502749,4,0.93386734
109007,0,0.6009212
15715,0,0.6095952
124597,4,0.9947619
90092,2,0.96171725
230475,3,0.89030886
305227,4,0.96263397
60892,0,0.9568234
316454,4,0.9983717
151228,4,0.95992273
169418,4,1.0131189
45473,1,0.9204124
278406,4,0.9959684
54052,2,0.89384854
239821,3,0.91176426
395663,4,0.9526398
131967,4,0.9363349
33933,2,0.8662171
313377,4,0.929001
269330,4,0.99348104
32792,4,0.9713766
15764,0,0.8193842
385170,2,0.99289113
327059,4,0.97172046
276446,5,0.92405826
57209,0,0.7486786
413636,5,0.95561135
67072,5,0.8434998
430182,4,0.9508255
282988,0,0.9435332
194864,2,0.8513097
183627,4,0.92365134
246991,3,0.91454285
142846,5,0.8747762
412075,0,0.732781
417845,2,0.908193
351897,4,0.96797746
432170,4,1.0168202
88831,4,0.95123446
132587,0,0.729605
69448,4,0.91937447
288427,2,0.9589911
115,4,0.9727022
154834,4,0.9934587
274170,2,0.84519786
324567,0,0.716264
418874,0,0.5951215
401163,4,0.9021309
426699,1,0.9004222
285395,0,0.6749927
307279,2,0.90021145
451250,2,0.9211601
184176,2,0.90209085
274336,0,0.6183523
163404,0,0.67623895
62911,5,0.832751
309855,1,0.8966845
182356,2,0.88206416
153156,4,0.97847414
371896,1,0.82712823
93329,2,0.87101275
402648,4,0.9686071
277595,4,0.94310176
359858,4,0.96741116
429764,0,0.7736891
32459,4,0.9546402
240401,2,0.9119995
91952,3,0.81954086
504948,4,0.97757554
228627,4,0.9799903
163342,2,0.8945475
125721,4,1.025373
20519,2,0.82936203
355195,5,0.91584426
158578,4,0.9261239
76915,5,0.9169161
66603,3,0.8628333
3779,4,0.92941135
146992,2,0.8772056
242319,4,0.9922318
237819,3,0.89794415
51432,1,0.90906733
50414,4,1.0092052
429759,3,0.82453275
153702,0,0.9508094
316104,1,0.8842206
317265,1,0.899515
62550,1,0.8986115
272722,1,0.9046872
198681,3,0.83682406
346160,5,0.7043773
174190,1,0.8550994
332428,3,0.81936276
142254,5,0.7727802
39050,1,0.9020921
51406,4,0.9511809
139718,5,0.92117375
304187,1,0.9105747
424892,3,0.87684727
149966,2,0.91732866
128563,5,0.76237077
309827,2,0.8745465
494527,4,0.9827809
211596,5,0.87076
368577,4,0.89950305
130995,3,0.81192124
221820,4,0.91474366
401826,4,0.9583374
50250,3,0.9031175
76009,5,0.8322497
425432,4,0.9798762
315069,4,0.9133423
502923,4,0.9994166
108608,2,0.85319936
271012,4,1.0138246
367586,4,0.9533808
437455,4,0.9270037
63907,0,0.52170026
390779,2,0.9237778
341025,1,0.836459
315982,0,0.81592566
103153,5,0.8565673
177150,4,0.9571024
37587,4,0.9381606
44286,5,0.86536413
284060,0,0.71661186
297960,4,0.9860249
437213,4,1.0285075
59660,4,0.9085477
115537,2,0.87837666
427796,4,0.9249355
32741,4,0.9374629
167433,4,0.95504636
353136,2,0.94346374
223285,4,0.94927317
269669,4,0.94697803
229794,4,0.9835145
483829,2,0.94000757
162801,4,1.017334
196210,2,0.93510854
275002,4,0.97038716
101076,1,0.892777
87222,4,0.943543
423582,4,0.98547006
384215,4,0.95811045
406992,5,0.86722606
134365,4,1.0031866
163884,4,0.93971586
61677,4,0.97984374
59386,3,0.9347017
397163,2,0.84680265
22567,5,0.9021475
270955,5,0.8636509
28723,4,0.97624063
516267,5,0.92167777
58710,2,0.87059844
144920,4,1.0014862
463289,4,0.94958717
321719,5,0.90793526
359736,3,0.80832016
246579,2,0.91854614
450863,4,0.9783358
16631,2,0.8231321
29027,4,0.93429387
29015,4,0.9096045
301076,4,1.0023851
443680,5,0.92336255
395888,5,0.77233034
253207,2,0.91753185
397504,4,0.9635781
442413,2,0.87218076
219233,4,0.95474464
123716,4,0.98122174
240415,4,0.94113404
518146,2,0.9932129
224469,5,0.8259698
517683,3,0.8887088
255898,4,0.9761563
26283,2,0.87523997
266898,4,0.9778982
220913,2,0.90488833
177369,5,0.8676767
115776,4,0.9891785
310502,4,1.0064265
140174,4,0.9533912
518176,4,0.90033585
60129,4,0.9930289
269418,4,1.0156001
281359,2,0.8658653
170017,4,0.9915327
505777,2,0.90304035
340429,5,0.9132095
3748,2,0.879601
446600,2,1.0166821
150671,4,0.9552834
518068,2,0.9714031
517702,4,0.9400727
473672,4,0.9632519
518151,5,0.8855666
518145,4,0.9377153
135906,4,0.99871653
481109,4,0.96498823
24819,0,0.991686
245851,0,0.6011157
517764,4,1.0035068
518143,3,0.8837267
438099,4,0.97356606
518234,5,0.913106
110919,4,0.93982756
464610,4,0.9901103
12650,4,0.999132
388761,4,0.9807493
398291,4,0.92299
397287,5,0.8787922
518192,4,0.96721685
518230,4,0.928397
517863,5,0.94264716
415719,4,0.9375626
65810,4,0.9158217
213132,4,0.9348592
213133,4,0.9384785
96178,4,0.9171677
194302,4,0.97282785
158223,5,0.87050956
50259,0,0.97825724
86674,5,0.921358
70134,5,0.69048
371110,1,0.9487406
463168,4,0.94122106
89706,5,0.9251363
30566,4,0.94741046
262916,5,0.8521979
477379,4,0.97181255
442133,1,0.9092276
452907,5,0.86973333
476852,0,0.84024465
476849,2,0.91751105
438754,4,0.9601087
174129,2,0.88073134
438486,4,1.0182152
437153,5,0.8719682
385599,3,0.8632433
14001,4,0.91570884
212988,4,0.92170036
212986,4,0.9159677
329553,5,0.9171343
212994,4,0.9324653
295542,4,0.9984235
16019,5,0.83918315
111353,5,0.889584
420083,1,0.9172999
335920,1,0.9354747
374517,4,0.96055025
354492,1,0.8969659
90935,2,0.83415383
201876,4,0.9351338
205552,2,0.82673174
206557,4,1.0057582
201888,5,0.9014284
366306,1,0.9192109
293360,4,0.9363886
117829,5,0.8944509
201921,2,0.8596327
118,2,0.75044954
265817,2,0.9856466
201890,5,0.8229764
401849,2,0.8728327
217059,3,0.90318567
249847,2,0.8769502
122072,4,0.9744534
442142,4,0.9261005
299417,2,0.9846874
213996,4,0.98493457
296347,4,1.0287482
407577,4,0.8990846
390307,1,0.81129104
281740,0,1.0188221
494443,1,0.9170487
486754,3,0.85073113
429869,2,0.9219458
19509,2,0.83832943
56202,3,0.75917816
134233,4,0.9643955
498402,2,0.79727733
413505,0,0.93921506
29835,2,0.84858584
169348,4,0.90719056
403814,4,0.9678434
463680,1,0.87699974
15487,2,0.7629116
459761,2,0.9600329
75779,5,0.77220064
366310,2,0.8530676
155405,5,0.7694522
195526,5,0.9069735
80083,2,0.9012359
19618,5,0.86336356
193998,2,0.8475862
151017,2,0.8461866
132698,1,0.72419244
44347,1,0.8625183
276697,0,0.6302904
347655,5,0.71929324
277865,0,0.8562648
190724,0,1.0063671
169350,0,0.72230697
251276,0,0.52917075
169648,0,0.55446225
240397,0,0.56293565
184628,0,0.63682514
183578,0,0.6006433
225076,0,0.9195118
261358,0,0.85544384
251020,0,0.56248045
263019,4,0.9458837
344328,5,0.87061024
324404,1,0.92414725
292093,5,0.8395762
28768,4,0.92586136
343567,4,0.98709244
276576,1,0.92904377
67478,2,0.8276178
243425,2,0.913928
496542,4,0.967145
243155,0,0.521071
114061,2,0.9327029
383260,0,0.5551591
45120,4,0.9464386
105234,5,0.8411177
150807,2,0.83077914
433529,4,0.96026933
16975,0,0.7417012
24513,2,0.8653626
90691,5,0.75897837
502451,4,0.9641223
268602,4,0.924329
186762,2,0.8312702
303749,2,0.86876583
502254,5,0.86149293
14429,0,0.51621246
281792,1,0.7933316
60141,2,0.94499034
32139,4,1.0297737
100081,1,0.8196675
356359,4,0.9422832
145772,3,0.9065646
489497,2,0.9034053
23378,2,0.9639119
225683,2,0.96042925
502868,1,0.91914135
142779,4,0.96287733
63706,2,0.92663175
300049,3,0.83398277
252194,2,0.8571328
315660,0,0.55612844
414782,2,0.8216999
33387,2,0.9611432
468084,2,0.98971164
239933,5,0.8841064
140867,2,0.8539582
325920,2,0.92546964
123602,0,0.933904
55021,5,0.914336
256690,4,0.9750497
120068,2,0.88530654
256190,1,0.8763712
135725,2,0.944202
244193,2,0.90198386
281409,5,0.87081903
226152,4,0.95885605
226115,4,0.93990123
438249,4,0.9709538
79312,4,0.9516405
14873,4,0.9651618
14434,0,0.9014584
153109,5,0.91059434
244844,1,0.8574615
235066,4,0.97039896
366021,4,0.97450525
150723,5,0.92511415
112480,4,0.91548663
161254,4,0.9526702
183563,4,0.9987392
374443,4,0.9661245
377658,5,0.7884777
329139,4,0.9459446
334698,1,0.8978218
377811,0,0.7845969
392308,1,0.9195962
334981,1,0.9527824
353623,0,0.77368766
353846,4,1.0153948
